name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Date La Vuelta,5lwVd35Zg6DJ4qibVMq99H,69,2019-04-24,miss,219.77333,-2.903,94.006,0.7170000000000001,4,1.0,6,0.573,1,0.528,0.0487,0.747,0.825,0,0.107,0.0566,0.866
Eagle Birds,04mV3n8ZNGHvhxdJSyxE9d,63,2019-04-25,miss,160.54331000000002,-4.946000000000001,93.99799999999999,0.261,4,0.8959999999999999,11,0.562,0,0.479,0.0471,0.512,0.78,0.0242,0.0856,0.0409,0.609
No Te Hagas la Loca,4NGbpyKrKMlJX4kP8iTQFJ,74,2019-04-12,hit,240.0,-5.557,91.001,0.34,4,1.0,2,0.326,1,0.285,0.0379,0.775,0.666,0.000806,0.083,0.0878,0.659
Imposible,4cuGZb0iFyHtwaSKdKrJkF,74,2019-02-01,hit,164.53333,-4.078,90.976,0.75,4,1.0,11,0.7859999999999999,1,0.586,0.127,0.783,0.738,0,0.127,0.0741,0.925
Enjoy Your Life,754yQK0LJOwE7NJK28So3E,64,2019-04-04,miss,216.08348999999998,-4.565,113.993,0.7859999999999999,4,1.0,2,0.537,1,0.575,0.115,0.709,0.822,2.11e-06,0.148,0.0552,0.661
Turn The Light,6vw4YLRXNvtFxA2yxVrR6H,62,2019-03-15,miss,199.32,-10.538,101.999,0.414,4,0.772,4,0.331,0,0.517,0.0454,0.752,0.462,0.000954,0.091,0.0519,0.845
No Te Vayas,4k9byIhs9ppbYWE22waJMB,75,2019-03-29,hit,201.22666999999998,-4.46,92.001,0.424,4,0.99,6,0.46799999999999997,0,0.708,0.0527,0.766,0.721,0,0.128,0.0738,0.81
"Facts (feat. YG, Rich The Kid & BIA)",2k5W7eyzobMFd1a1Xisf3w,62,2019-02-01,miss,207.56771,-6.542999999999999,199.987,0.059000000000000004,4,1.0,5,0.605,0,0.6659999999999999,0.271,0.7,0.579,0,0.103,0.255,0.745
Cold,4Onanh2sbZQKTGH8KvWzxS,58,2019-04-25,miss,153.66666999999998,-4.687,76.34,0.16,4,1.0,8,0.615,1,0.49,0.231,0.675,0.906,0,0.101,0.732,0.782
Only Want You (feat. 6LACK),1fPYcrgm9wODvukYw46vcg,70,2019-03-01,hit,192.43905,-6.284,82.03399999999999,0.24100000000000002,4,1.0,6,0.433,0,0.518,0.0574,0.671,0.547,1.55e-06,0.0855,0.0526,0.336
Baguettes (feat. Gunna),42cVvSPmHu38KeagBi2L7m,32,2019-04-19,miss,166.0,-9.085,139.964,0.912,4,1.0,7,0.159,1,0.563,0.111,0.867,0.653,0,0.0954,0.0568,0.695
All Night,6UheGr5tu8pF8CRYcWxmTW,65,2019-01-16,miss,223.74567000000002,-4.622,150.065,0.331,4,1.0,11,0.34299999999999997,0,0.499,0.234,0.573,0.77,0,0.11,0.186,0.576
Someone New,0G7Ik0gmxJBFJKAmK2p1k9,72,2019-02-01,hit,176.61828,-5.6129999999999995,97.012,0.409,4,1.0,0,0.498,1,0.528,0.129,0.881,0.697,1.39e-06,0.0834,0.27,0.434
Bust Down Thotiana,4IrdTItUDGxT4zOnRkKclN,62,2019-01-31,miss,203.07692,-7.3870000000000005,103.97200000000001,0.877,4,0.976,10,0.196,0,0.7290000000000001,0.37,0.878,0.488,0,0.101,0.31,0.218
Can't Knock The Hustle,2f9VEEmi8ZtPfwPdCa2mFb,59,2019-03-01,miss,220.99918,-2.215,101.014,0.9329999999999999,4,1.0,10,0.0,1,0.0,0.0139,0.63,0.969,0.000865,0.0698,0.0522,0.792
Me La Avente,0IQJvfyAOwKrcDxZgyLTny,64,2019-03-01,miss,155.80281000000002,-4.1,144.533,0.207,3,0.8909999999999999,11,0.20199999999999999,0,0.359,0.557,0.723,0.48,0,0.0705,0.0326,0.909
Señorita,2eQYv5UJAjtXraIVzy2ZH7,60,2019-03-29,miss,180.05333000000002,-5.63,140.053,0.815,4,1.0,3,0.5920000000000001,1,0.598,0.624,0.661,0.711,0,0.19,0.0382,0.884
777 (feat. Cuco & Kwe$t),1GbBeC25pdTcH4IeEorJ2D,58,2019-01-25,miss,172.38499,-7.778,134.032,0.42100000000000004,4,1.0,2,0.727,1,0.6679999999999999,0.0567,0.777,0.542,0,0.103,0.0685,0.325
"Cello Suite No. 5 in C Minor, BWV 1011: IV. Sarabande",3Izem4u5IRdbW5Vr5VhDNh,31,2019-04-13,miss,231.6,-28.396,110.79299999999999,0.0,4,0.757,1,0.363,0,0.33799999999999997,0.888,0.169,0.00839,0.531,0.179,0.049,0.0353
"Christmas Oratorio, BWV 248: Jauchzet frohlocket (Christians Be Joyful)",2zQ99fTFMUGodCdgze49xw,21,2019-04-13,miss,376.07732000000004,-10.187999999999999,120.85799999999999,0.135,4,0.028999999999999998,2,0.618,1,0.525,0.871,0.31,0.541,0.000438,0.0979,0.0387,0.359
Symphony No. 5 (Arr. for Organ): IV. Adagietto,4NnlFbwusqPSFA1GHckrzi,17,2019-04-19,miss,517.0,-28.37,68.483,0.095,4,0.28600000000000003,7,0.034,0,0.193,0.952,0.0593,0.00219,0.954,0.0837,0.0513,0.0343
"Suite in G Minor, BWV 995: I. Prelude",75ZseIXm4JivJOHGYaUUEW,18,2019-04-13,miss,388.44,-16.566,80.798,0.053,4,0.28600000000000003,9,0.596,0,0.579,0.902,0.343,0.317,0.909,0.117,0.0675,0.382
"The Well-Tempered Clavier: Book 1, BWV 846-869: Prelude XXIII In B Major BWV 868",065jNjKwhb6X929WH9zOZd,18,2019-04-19,miss,87.8,-23.396,125.70100000000001,0.062,4,0.193,11,0.318,1,0.547,0.995,0.321,0.131,0.929,0.116,0.0527,0.191
"Jesu, meine Freude, BWV 610",2xQxHbAt0aXwvJwwOnXCUJ,16,2019-04-13,miss,124.33333,-30.178,79.108,0.249,1,0.034,11,0.628,0,0.6709999999999999,0.921,0.117,0.0153,0.981,0.109,0.045,0.223
"Wedding Cantata, BWV 202: IX. Sehet in Zufriedenheit",5MuFrhbKld9W90jSOuaMMQ,16,2019-04-13,miss,110.74888999999999,-25.543000000000003,84.257,0.14,4,0.42700000000000005,7,0.674,1,0.5479999999999999,0.923,0.409,0.0605,0.729,0.421,0.0536,0.209
"The Well-Tempered Clavier: Book 1, BWV 846-869: Fugue XXII In B Flat Minor BWV 867",17ED3DAw4T9Ttt9Z6usdlY,15,2019-04-19,miss,170.73333,-20.588,116.234,0.5670000000000001,3,0.047,10,0.635,0,0.626,0.995,0.524,0.0803,0.853,0.0837,0.048,0.333
"Halt im Gedächtnis Jesum Christ, BWV 67 (Sung in English): No. 1, Halt im Gedächtnis Jesum Christ",1uerLv9XxNBrwuSExmbp5b,16,2019-04-19,miss,225.48,-9.62,71.818,0.047,4,0.938,4,0.32799999999999996,1,0.544,0.939,0.241,0.49,0.033,0.147,0.0325,0.262
"Lobet Gott in seinen Reichen, BWV 11, Pt. 2 (Sung in English): No. 8, Ach ja! So komme bald zurück",4f4igA4NynxFGbzMoYArhz,18,2019-04-19,miss,55.77333,-9.75,123.339,0.0,4,0.043,11,0.45,0,0.4,0.983,0.407,0.383,0.000308,0.366,0.0428,0.699
Don’t Feel Like Crying,1oLSje4Ot5qRUq8FqYeXOl,76,2019-01-17,hit,157.01006999999998,-3.7689999999999997,119.964,0.8490000000000001,4,0.937,5,0.154,0,0.36700000000000005,0.156,0.749,0.814,0,0.0673,0.0404,0.715
X Ti,65mhesg9E1dT45P5DYX4wV,65,2019-04-19,miss,173.99306,-4.0169999999999995,169.87400000000002,0.365,4,1.0,6,0.0,0,0.24,0.277,0.731,0.592,1.1e-06,0.108,0.0992,0.757
Nothing Breaks Like a Heart - Don Diablo Remix,5xBafmhrJzzMsd1dxErIbJ,70,2019-01-25,hit,216.7742,-3.571,123.97399999999999,0.79,4,1.0,7,0.479,0,0.478,0.179,0.712,0.871,1.94e-06,0.203,0.225,0.379
No More Suckers,19w92goxgjCj0uSdcu7541,55,2019-04-26,miss,194.67705,-5.1579999999999995,91.955,0.08800000000000001,4,0.997,6,0.401,0,0.531,0.0623,0.67,0.62,0,0.117,0.0439,0.582
"24 Préludes, Op. 28: XVI. Presto con fuoco",1QPGqeZCB5crEr0tBp9Cum,1,2019-04-26,miss,66.9966,-22.38,88.37700000000001,0.076,5,0.265,10,0.7290000000000001,0,0.688,0.969,0.265,0.194,0.847,0.302,0.0373,0.142
"Piano Sonata No. 3, Op. 58: III. Largo",2WzBNIbyY5yHU9q1WZaING,2,2019-04-26,miss,577.6868,-37.306999999999995,68.421,0.05,4,0.23600000000000002,11,0.433,1,0.44,0.992,0.203,0.0028,0.903,0.108,0.0392,0.0518
"24 Préludes, Op. 28: XI. Vivace",3u9bxDB4nPBKnmQjeTirhK,1,2019-04-26,miss,43.2449,-33.031,84.374,0.253,5,0.185,11,0.59,1,0.565,0.99,0.215,0.0392,0.99,0.0849,0.0426,0.114
"Berceuse in D-Flat Major, Op. 57",58CSz1eDfgKoZLxXnxrvoR,2,2019-04-26,miss,264.86667,-29.066,73.07300000000001,0.057999999999999996,4,0.172,1,0.941,1,0.9359999999999999,0.984,0.22,0.0534,0.927,0.11,0.0406,0.114
Hail Mary,3CrwfJIM6qo3EiXe9fE1tj,58,2019-03-08,miss,153.70404,-6.181,117.973,0.674,4,1.0,11,0.467,1,0.561,0.0311,0.594,0.844,0,0.153,0.0399,0.375
Old Bone,5byJBGDhkVXs81MS3b3Ncq,59,2019-02-15,miss,187.12,-12.833,95.06700000000001,0.473,4,0.733,5,0.34299999999999997,0,0.319,0.604,0.619,0.414,0.212,0.271,0.0335,0.228
Una Mujer,7IzTqlcNIVONE35fEgj9w5,70,2019-03-15,hit,240.58667000000003,-4.234,95.99600000000001,0.359,4,1.0,7,0.38799999999999996,1,0.525,0.0919,0.869,0.783,7.57e-06,0.131,0.0638,0.891
Orpheus,1GUpz8hSy5hhqA2AHwF0xD,58,2019-04-05,miss,253.39524,-7.94,79.962,0.35700000000000004,4,1.0,2,0.873,1,0.895,0.484,0.626,0.484,5.97e-05,0.0992,0.0264,0.367
One Kiss,2vfHTqGrqSOvnJcozbFTTn,31,2019-04-19,miss,191.33333000000002,-5.3660000000000005,124.031,0.9209999999999999,4,1.0,9,0.256,0,0.428,0.12,0.771,0.788,0,0.0902,0.127,0.716
wonderful life (feat. Dani Filth),0ceW5TkemJUEmJERavfqQq,65,2019-01-25,miss,274.40331000000003,-4.0760000000000005,173.058,0.57,4,1.0,6,0.273,1,0.39299999999999996,0.000416,0.406,0.964,0.000231,0.401,0.206,0.406
"Flute Quartet in G Major, K. 285a: II. Tempo di Menuetto",0jJoJhLCBSuvOvTmbwQnla,1,2019-04-26,miss,247.84231,-21.2,155.238,0.039,5,0.9790000000000001,7,0.674,1,0.8320000000000001,0.984,0.303,0.0779,0.757,0.0659,0.0476,0.568
"Horn Concerto No. 4 in E-Flat Major, K. 495: III. Rondo. Allegro vivace",7cG6BqmBfuWQy9upPuTHF4,1,2019-04-26,miss,238.88,-22.839000000000002,89.432,0.0,3,0.205,3,0.8390000000000001,1,0.648,0.994,0.294,0.109,0.948,0.118,0.0413,0.528
"Karma, Pt. 2",6dq8HeFo2qHP77JxdH3Gjd,34,2019-04-16,miss,224.05223999999998,-12.494000000000002,135.049,0.409,4,0.953,1,0.772,0,0.6609999999999999,0.109,0.588,0.58,0,0.0992,0.226,0.368
The Greatest Romance Ever Sold (feat. Eve) - Radio Edit,7xBqr9NgKCydJWFEaEvlzd,30,2019-04-19,miss,275.68,-5.58,90.01,0.306,4,0.99,0,0.539,0,0.473,0.231,0.854,0.576,0,0.0894,0.0802,0.576
Fuck Em Up,4fYgQrZomJ1exFLkc4rprM,35,2019-04-16,miss,329.11672999999996,-15.956,130.00799999999998,0.6629999999999999,4,1.0,1,0.768,1,0.6709999999999999,0.00867,0.849,0.258,1e-05,0.109,0.474,0.261
Ruin My Life,4y70OsKqcPyVovWZAZSpRC,20,2019-04-26,miss,192.33333000000002,-6.439,125.01799999999999,0.381,4,1.0,4,0.198,1,0.36,0.433,0.613,0.793,0,0.101,0.0395,0.574
Hold Of Me,1C5h08TatuJpIO2kcpeEVX,65,2019-03-22,miss,202.89333,-7.856,142.976,0.659,4,1.0,5,0.5529999999999999,1,0.498,0.0742,0.596,0.659,0,0.123,0.0606,0.418
Drops,6yOeVlhQvSU2jfAKjCFvNG,28,2019-04-16,miss,207.84,-10.914000000000001,160.026,0.377,4,1.0,1,0.16699999999999998,1,0.287,0.000439,0.774,0.396,0,0.201,0.485,0.239
Same Ol' Situation (S.O.S.),2ZtCvwZ5oyrgdKR2WsUAuh,62,2019-03-22,miss,253.12,-4.406000000000001,139.673,0.769,4,1.0,2,0.556,1,0.532,0.041,0.497,0.98,2.33e-05,0.28,0.13,0.237
Sígueme - Remix,3pAwh9JxSJxWyUy3BUBPb4,74,2019-02-01,hit,202.54667,-5.649,174.016,0.226,4,1.0,1,0.46799999999999997,0,0.561,0.618,0.753,0.522,5.66e-05,0.106,0.259,0.651
Hey Mr. D.J.,2JRiSJwCDbzBT0ramQQzj9,4,2019-04-26,miss,241.26667,-10.777999999999999,101.07799999999999,0.415,4,1.0,1,0.192,1,0.287,0.0771,0.824,0.457,2.11e-05,0.102,0.0442,0.438
Let's Get It On,2sEMcXtFNIdffkIw096jwI,3,2019-04-26,miss,249.94667,-6.617999999999999,100.706,0.75,4,0.98,5,0.483,0,0.66,0.0429,0.747,0.744,3.91e-06,0.114,0.0503,0.888
Molly Girl,4alcHL08BLpgSoapAhPGGd,59,2019-03-22,miss,121.3483,-6.794,177.97299999999998,0.292,4,1.0,8,0.44,1,0.652,0.00043,0.58,0.685,0,0.108,0.249,0.189
Box Chevy 6,7sSIRv15038jCU48zxVfHu,58,2019-03-29,miss,297.98667,-6.678999999999999,138.968,0.8009999999999999,4,0.828,4,0.467,1,0.377,0.00926,0.863,0.669,0,0.306,0.0546,0.242
Si Me Das Tu Amor,1O34fFJyV7djSqRtOuRSVh,70,2019-03-01,hit,213.18667000000002,-4.268,93.03200000000001,0.499,4,1.0,6,0.256,0,0.5920000000000001,0.0613,0.707,0.88,0,0.0656,0.0764,0.379
The Way I Are,7uOfdf0z8MslcDDV843LT8,9,2019-04-26,miss,179.12,-6.492000000000001,114.759,0.833,4,1.0,3,0.057,0,0.231,0.181,0.731,0.807,0.751,0.319,0.1,0.765
Stop It,1faZXzEfhJoy9CG6QPDNZo,57,2019-03-08,miss,180.66286000000002,-6.827000000000001,100.971,0.077,4,1.0,5,0.299,1,0.298,0.0817,0.865,0.459,0,0.119,0.092,0.204
I Caught Crazy! (4Ever),6fFYlDQoZ5sdgCqCol0Puz,57,2019-03-08,miss,174.41206,-4.988,89.87799999999999,0.259,3,0.099,9,0.0,0,0.11,0.298,0.712,0.679,4.54e-06,0.142,0.306,0.262
Loca,2UxnZEvavlFv9dTbfrkNnd,73,2019-01-25,hit,191.12925,-8.064,113.03399999999999,0.79,4,1.0,5,0.19899999999999998,0,0.313,0.0347,0.794,0.579,0,0.125,0.0432,0.519
"Piano Sonata No. 2 in B-Flat Minor, Op. 35: IV. Finale. Presto",4TcwXpK9oaMIESM1TBEysR,28,2019-04-19,miss,111.0,-27.326,106.37899999999999,0.217,3,0.951,10,0.634,0,0.623,0.991,0.235,0.105,0.763,0.0948,0.045,0.337
"Mazurka, Op. 33: Mazurka, Op. 33 No. 2 en Ut Majeur",18DsYQKaK8J7SZ7Urntt4S,24,2019-04-19,miss,88.71764,-30.154,93.211,0.174,4,0.621,0,0.852,1,0.657,0.996,0.347,0.0264,0.805,0.135,0.0358,0.068
MUD,425KAU2QSkjYhTSDcgIHjO,60,2019-03-20,miss,88.64475999999999,-0.507,86.711,0.125,5,0.79,10,0.642,1,0.528,0.0926,0.816,0.75,0.0123,0.0592,0.35,0.718
"Mazurka, Op. 59: Mazurka, Op. 59 No. 1 en La Mineur",6L1ZhFbdCdb78f5cdVm99p,22,2019-04-19,miss,216.10812,-28.393,67.404,0.121,4,0.297,4,0.265,1,0.27699999999999997,0.995,0.353,0.048,0.908,0.0912,0.0416,0.0521
"Mazurka, Op. 68: Mazurka, Op. 68 No. 4 en Fa Mineur (inachevé)",56Wa4GUrnT4rMqEbSdUZ2s,22,2019-04-19,miss,149.0,-35.672,66.844,0.022000000000000002,4,0.97,1,0.057999999999999996,1,0.2,0.995,0.336,0.0164,0.947,0.0694,0.0486,0.0435
"Berceuse in D-Flat Major, Op. 57",0vYLIBhYxUDWGJBhHWwxW5,7,2019-04-27,miss,310.73332999999997,-31.139,91.226,0.013000000000000001,1,0.24100000000000002,1,0.938,1,0.84,0.985,0.378,0.0296,0.943,0.128,0.0563,0.104
"Nocturnes, Op. 9: No. 2, Andante in E-Flat Major",2l36765dGoelmm98gs2SaD,12,2019-04-27,miss,247.52476000000001,-20.774,68.426,0.36,3,0.033,3,0.583,1,0.6779999999999999,0.981,0.377,0.113,0.905,0.146,0.0427,0.11
Keeping Score - Acoustic,5UPB14jxrMJQCNBPUJuJFE,57,2019-04-07,miss,212.4,-6.29,136.003,0.905,4,1.0,4,0.595,1,0.604,0.0979,0.653,0.545,0,0.282,0.0242,0.441
Boxer,5RqPSSwBwGGxgk7KYLUgay,64,2019-03-25,miss,200.51301999999998,-3.4210000000000003,104.91799999999999,0.8290000000000001,4,0.9790000000000001,2,0.616,1,0.6829999999999999,0.00781,0.677,0.905,0,0.291,0.107,0.403
Selfish,6xUy203RnyyOfbqf96Nven,72,2019-02-15,hit,167.85705,-4.229,92.93299999999999,0.325,4,1.0,7,0.318,0,0.518,0.17,0.407,0.789,0,0.126,0.282,0.687
Red Bull & Hennessy,3rrzbjHWFyKcCpagbbFjrE,56,2019-03-22,miss,288.62993,-5.632999999999999,130.005,0.8320000000000001,4,1.0,4,0.47,0,0.418,0.00203,0.509,0.933,0.000138,0.196,0.099,0.374
Don’t Feel Like Crying,1ABvDz0JnQGO8M8NYjRNMp,71,2019-03-08,hit,157.01006999999998,-3.7689999999999997,119.964,0.8490000000000001,4,0.937,5,0.154,0,0.36700000000000005,0.156,0.749,0.814,0,0.0673,0.0404,0.715
HOT STEPPA,0Okhidaj0Kyyh47jOHiBaL,59,2019-04-12,miss,169.29333,-6.749,103.04799999999999,0.45899999999999996,4,0.94,1,0.807,1,0.73,0.0819,0.737,0.596,0,0.143,0.05,0.143
Perdóname,7xC6lsS3oaZNm2TzMRaoOu,73,2019-03-15,hit,209.47134,-7.722,175.85,0.098,4,1.0,7,0.451,1,0.649,0.697,0.507,0.448,0,0.566,0.0381,0.668
Stan - Recorded at Spotify Studios NYC,6H98N10OCmld8m5XyyulO3,62,2019-01-30,miss,202.48221999999998,-8.964,82.152,0.299,4,0.804,6,0.43,0,0.5670000000000001,0.625,0.693,0.549,0,0.122,0.418,0.645
"Fireplace Sounds for Sleep, Pt. 56",0RDZiPDWu2cYQBXRZP3wrD,14,2019-04-19,miss,60.0,-35.133,83.682,0.0,3,0.605,6,0.605,1,0.594,0.285,0.324,0.25,0.821,0.126,0.0669,0.544
"Fireplace Sounds for Sleep, Pt. 77",2VwY5QK4TAXRLe0hM1LV5N,14,2019-04-19,miss,60.0,-41.21,69.324,0.0,4,0.846,10,0.113,0,0.36,0.258,0.264,0.101,0.871,0.115,0.0526,0.663
"Fireplace Sounds for Sleep, Pt. 73",3JtLfWBzYUBYkLP3EbKgVH,14,2019-04-19,miss,60.0,-41.998999999999995,68.832,0.0,4,0.3,10,0.444,0,0.531,0.269,0.366,0.0941,0.838,0.131,0.0501,0.628
"Fireplace Sounds for Sleep, Pt. 41",4n2Ta9ffkrd6orI0qgv0XJ,14,2019-04-19,miss,60.24998000000001,-37.397,81.33,0.0,4,0.828,6,0.045,1,0.27399999999999997,0.218,0.353,0.188,0.858,0.122,0.0719,0.472
"Fireplace Sounds for Sleep, Pt. 88",2dNSXaeS82QIP277ghXBCE,13,2019-04-19,miss,61.0,-41.926,79.743,0.26,3,0.632,6,0.682,1,0.56,0.229,0.318,0.113,0.853,0.115,0.0539,0.602
"Fireplace Sounds for Sleep, Pt. 149",07b2sEE7xOn1FtHYZk9EKK,13,2019-04-19,miss,62.1458,-40.297,84.71700000000001,0.087,3,0.349,6,0.02,1,0.188,0.289,0.338,0.147,0.858,0.112,0.0721,0.47
"Fireplace Sounds for Sleep, Pt. 165",3I23Wg0owUGR1rmF5pTw1z,12,2019-04-19,miss,60.367709999999995,-38.024,93.762,0.087,5,0.061,6,0.436,1,0.514,0.334,0.296,0.152,0.849,0.119,0.0607,0.553
"Fireplace Sounds for Sleep, Pt. 177",53CZIoO63XSsm5WQ4elbrR,11,2019-04-19,miss,79.28014,-47.908,84.63,0.14300000000000002,5,0.545,6,0.584,1,0.386,0.22,0.177,0.0401,0.839,0.125,0.0417,0.423
"White Noise Baby Sleep, Pt. 169",0q8Pn62msxDeLp19Xupno7,0,2019-04-26,miss,61.0,-41.406000000000006,103.445,0.188,4,0.49200000000000005,2,0.0,1,0.0,0.954,0.206,0.00978,0.718,0.112,0.0447,0.04
"White Noise Baby Sleep, Pt. 43",1cg9bUP3GAdJqB8XF1vifW,0,2019-04-26,miss,61.5,-43.382,58.92100000000001,0.0,3,0.267,2,0.0,1,0.0,0.963,0.154,0.00709,0.965,0.112,0.0469,0.0572
"White Noise Baby Sleep, Pt. 172",1iNxGsfvH1KieFrf6LsECu,0,2019-04-26,miss,61.0,-40.698,96.86399999999999,0.087,1,0.96,2,0.0,1,0.0,0.807,0.124,0.00938,0.642,0.112,0.0427,0.039
"White Noise Baby Sleep, Pt. 113",2dXG2jCVDZx8X2aoZ2CeFa,0,2019-04-26,miss,60.5,-44.903,76.53699999999999,0.0,4,0.958,2,0.0,1,0.0,0.896,0.161,0.00255,0.969,0.112,0.0578,0.0392
"White Noise Baby Sleep, Pt. 151",2hc2wR9c1zFaPRrgm2TQXX,0,2019-04-26,miss,61.0,-42.783,48.118,0.0,4,0.8809999999999999,2,0.0,1,0.0,0.947,0.212,0.00738,0.949,0.112,0.0434,0.0664
"White Noise Baby Sleep, Pt. 77",3bQgPc76WElp58rqQyDtIk,1,2019-04-26,miss,61.875009999999996,-46.668,81.34,0.16699999999999998,4,1.0,2,0.0,1,0.0,0.81,0.204,0.00292,0.887,0.112,0.0498,0.0388
"White Noise Baby Sleep, Pt. 35",43HF6raft98KdNEj8BIpnx,1,2019-04-26,miss,60.5,-45.843,62.607,0.0,4,0.622,2,0.0,1,0.0,0.791,0.237,0.00242,0.962,0.112,0.057,0.0361
"White Noise Baby Sleep, Pt. 102",5MvgsoV1gxXntmzrfB9aA9,0,2019-04-26,miss,60.624990000000004,-47.817,91.60600000000001,0.17,4,0.9520000000000001,2,0.0,1,0.0,0.846,0.266,0.00473,0.913,0.112,0.0391,0.0408
"White Noise Baby Sleep, Pt. 46",6GFet846M34QwHDfl8gJf5,1,2019-04-26,miss,60.5,-44.552,95.63600000000001,0.0,4,1.0,2,0.0,1,0.0,0.637,0.117,0.00295,0.972,0.112,0.0468,0.107
"White Noise Baby Sleep, Pt. 176",6Xij6vpitXZTykyJ1pR3Wr,0,2019-04-26,miss,66.0,-43.53,122.49600000000001,0.10400000000000001,3,1.0,2,0.0,1,0.0,0.952,0.171,0.00632,0.952,0.112,0.0537,0.0377
Vámonos - LNY TNZ Remix,1ss4CfqZagd4a7A0CBkqZY,64,2019-03-15,miss,188.01247,-4.569,75.015,0.08,4,0.912,11,0.9229999999999999,0,0.46299999999999997,0.00101,0.483,0.947,0.303,0.515,0.0494,0.301
Hello My Love,4EtIza2cKMmR2XP7idebXG,73,2019-01-10,hit,214.21193,-4.548,121.96,0.773,4,0.912,0,0.45,1,0.602,0.0971,0.679,0.717,0,0.124,0.0384,0.255
Fantasía,3vytOevJomYPaAZM2OXwn5,72,2019-04-12,hit,178.37333,-4.187,174.11599999999999,0.21600000000000003,3,0.9640000000000001,7,0.679,1,0.698,0.537,0.357,0.573,0,0.101,0.0446,0.219
Make Your Move,4cuJbDiraxt9AsEeevmFuQ,70,2019-01-18,hit,168.99193,-2.748,124.0,0.9690000000000001,4,1.0,4,0.41600000000000004,0,0.486,0.0248,0.647,0.992,0.106,0.156,0.0971,0.555
GUSHER GUTS,7HIykrQ0wE27oS9fmU0zTw,57,2019-01-11,miss,110.0,-4.189,140.281,0.35100000000000003,4,0.369,1,0.465,1,0.415,0.0398,0.708,0.802,0,0.118,0.129,0.653
Outro (feat. Chilly Gonzales),6hHKFReuQR9VQp39ev43wY,59,2019-02-15,miss,174.3981,-21.655,185.167,0.17600000000000002,4,0.9740000000000001,5,0.494,1,0.5870000000000001,0.988,0.397,0.0906,0.856,0.344,0.054,0.136
Kawasaki,2raUbhtdSAbSScW63wLd5G,10,2019-04-26,miss,162.44,-8.263,77.01100000000001,0.40299999999999997,4,1.0,4,0.14300000000000002,0,0.16,0.371,0.739,0.537,4.22e-05,0.301,0.0441,0.237
What Lonely Looks Like,3RdQ7yvF9JZrUn5WSV0xWn,56,2019-03-22,miss,207.26543999999998,-5.832999999999999,98.016,0.095,4,0.987,5,0.787,1,0.631,0.15,0.661,0.835,0,0.308,0.0334,0.907
Fade Into You,4iJpcnfQND6NmbaWVS7rOX,61,2019-02-07,miss,106.14426,-24.412,84.868,0.0,4,0.28,0,0.486,1,0.7879999999999999,0.983,0.337,0.0702,0.897,0.101,0.0417,0.239
Sanity,6BjecX9RsfpjnGWu4d431Y,56,2019-03-05,miss,214.47687000000002,-6.526,94.007,0.39399999999999996,4,0.988,6,0.43700000000000006,1,0.47200000000000003,0.561,0.697,0.736,1.66e-06,0.14,0.0705,0.786
Oxygen,1L3l7GXxByDSriYTwbwuZm,61,2019-04-12,miss,158.70971,-2.313,123.89200000000001,0.867,4,1.0,3,0.353,0,0.325,0.1,0.729,0.718,0,0.24,0.0622,0.412
History,1te73ybO6l5DdK2I25Jr39,55,2019-02-18,miss,195.42857,-6.229,139.965,0.711,4,1.0,11,0.488,0,0.48700000000000004,0.0958,0.772,0.632,0,0.119,0.299,0.515
Get That Paper,0fvGzZoBuaIHTiOko1Ub3T,0,2019-04-23,miss,106.0049,-6.535,94.625,0.903,4,1.0,10,0.48200000000000004,1,0.248,0.0308,0.713,0.711,0,0.423,0.305,0.716
The Fear,2cppGOIz0cuDnKoGzrDsJQ,63,2019-02-01,miss,183.85333,-5.709,138.099,0.222,4,1.0,7,0.183,0,0.384,0.00686,0.498,0.628,0,0.362,0.0317,0.218
War!,6Up6tIxydrMuiJy5BCGHu8,59,2019-03-08,miss,158.02449,-8.443,83.46600000000001,0.107,4,1.0,8,0.005,0,0.191,0.0801,0.771,0.641,0,0.12,0.318,0.399
Say What You Will,037MkSfM6EbJn1xAWccahC,51,2019-04-19,miss,198.00821000000002,-10.407,85.948,0.38,4,0.9740000000000001,0,0.0,1,0.247,0.561,0.703,0.417,6.41e-06,0.101,0.238,0.393
Upgrade,38I7MPiXXpx3pvqkEsF25W,59,2019-03-20,miss,106.61565,-2.57,126.098,0.10400000000000001,4,1.0,0,0.42200000000000004,1,0.47600000000000003,0.184,0.768,0.584,0.000114,0.408,0.508,0.356
Friday (feat. JGUAR),1Bs9jRUjt9ct4YBVNGOrNN,65,2019-01-04,miss,139.04762,-4.808,126.132,0.885,1,0.809,1,0.519,0,0.495,0.00197,0.554,0.762,0.17,0.352,0.0895,0.421
shut up,65mPCrY32YMQlBnmWVrKNa,58,2019-03-15,miss,170.36381,-4.33,105.006,0.151,4,1.0,9,0.51,1,0.431,0.296,0.821,0.448,3.26e-06,0.0683,0.0468,0.45
