name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,70,2017-06-22,hit,204.66416999999998,-3.089,97.62100000000001,0.626,4,1.0,8,0.092,1,0.32299999999999995,0.0287,0.613,0.681,0.0,0.126,0.0778,0.619
By Myself,6iRTYLWbxXtUz00KQIWiTN,75,2017-05-26,hit,184.62499,-6.965,130.02200000000002,0.595,4,0.987,1,0.18600000000000003,0,0.396,0.359,0.685,0.553,0.0,0.654,0.0667,0.695
Faygo Dreams,2BoeDIEzoS9diuyaqqVaDh,73,2017-07-03,hit,171.90694,-4.704,137.033,0.825,4,1.0,6,0.667,1,0.39899999999999997,0.224,0.748,0.66,0.053,0.101,0.0487,0.328
Welcome to the Rodeo,5GpAhJpbHvUi6gY6RG15Ze,73,2017-12-12,hit,169.41175,-4.297,169.97299999999998,0.11199999999999999,4,1.0,5,0.32899999999999996,0,0.183,0.128,0.69,0.881,0.0,0.0927,0.284,0.503
Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,81,2017-03-03,hit,261.1537,-4.868,135.007,0.8859999999999999,4,0.9790000000000001,2,0.5379999999999999,1,0.645,0.0232,0.461,0.834,1.14e-05,0.14,0.0989,0.471
Now Or Never,7i2DJ88J7jQ8K7zqFX2fW8,75,2017-06-02,hit,214.8019,-4.861000000000001,110.03,0.5539999999999999,4,1.0,6,0.495,0,0.5479999999999999,0.107,0.67,0.585,1.11e-06,0.131,0.0354,0.447
Transportin',1WIZiOuNO3woKfdlSK2gNn,73,2017-08-18,hit,169.34493999999998,-4.86,94.053,0.72,4,1.0,10,0.27899999999999997,0,0.331,0.0319,0.804,0.66,0.0,0.103,0.0726,0.257
Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,74,2017-03-18,hit,219.69237999999999,-10.347999999999999,97.04299999999999,0.309,4,0.8540000000000001,8,0.7829999999999999,0,0.6970000000000001,0.11,0.768,0.282,0.0208,0.113,0.0863,0.175
Pretty Girl,0KyAGiNGUytG5JLxJu4F6l,74,2017-08-04,hit,178.35246999999998,-4.406000000000001,112.12700000000001,0.46,4,1.0,0,0.491,1,0.701,0.593,0.93,0.611,0.00124,0.0592,0.0415,0.695
&burn (with Vince Staples),7uX3gufAoBVqKVoD3dBLLD,76,2017-12-15,hit,179.01578,-9.33,82.51799999999999,0.022000000000000002,4,0.677,9,0.33399999999999996,0,0.36700000000000005,0.219,0.784,0.379,0.00113,0.0984,0.256,0.347
Flaming Hot Cheetos,1F6IbA7di42uPc3cff8PXV,74,2017-06-14,hit,123.8844,-9.33,109.96600000000001,0.302,4,1.0,7,0.5589999999999999,0,0.622,0.865,0.817,0.551,0.000151,0.101,0.133,0.142
Fake Love,343YBumqHu19cGoGARUTsd,76,2017-03-18,hit,210.93722999999997,-9.433,133.987,0.6609999999999999,4,1.0,9,0.20800000000000002,0,0.223,0.108,0.927,0.488,0.0,0.196,0.42,0.605
Like I Loved You,3T6MAweakkNrMYs8jZIWtg,71,2017-02-10,hit,207.18667,-6.051,76.025,0.07,4,0.975,1,0.64,1,0.705,0.196,0.582,0.568,0.0,0.0841,0.0297,0.64
Shout Out to My Ex,1pwo8l3Ko7idwaz4LVUEC4,80,2017-11-24,hit,246.24,-4.061,126.014,0.795,4,1.0,5,0.39399999999999996,1,0.20600000000000002,0.0239,0.773,0.747,8.23e-06,0.11,0.0889,0.8
Some Way,7zxRMhXxJMQCeDDg0rKAVo,74,2017-02-24,hit,179.77333000000002,-6.212999999999999,154.966,0.511,4,0.955,0,0.517,1,0.499,0.105,0.748,0.723,0.0,0.0949,0.347,0.35
Praying,0jdny0dhgjUwoIp5GkqEaA,75,2017-08-11,hit,230.26667,-7.202000000000001,73.433,0.040999999999999995,4,0.996,10,0.457,1,0.657,0.491,0.576,0.39,0.0,0.111,0.0297,0.319
Criminal,6Za3190Sbw39BBC77WSS1C,81,2017-09-01,hit,232.54971,-3.023,79.997,0.61,4,1.0,2,0.318,0,0.48200000000000004,0.03,0.814,0.813,9.33e-05,0.255,0.0561,0.839
i miss the old u,1nMYtxDrONcoGnKRvxTwPv,73,2017-04-21,hit,211.1278,-5.233,133.047,0.7170000000000001,4,1.0,7,0.006999999999999999,1,0.349,0.31,0.716,0.812,0.0,0.551,0.344,0.385
Shot Down,1Ob94QesoxHSBrypyBbdfd,74,2017-04-27,hit,207.10667,-6.777,123.921,0.33899999999999997,4,1.0,6,0.467,1,0.621,0.893,0.767,0.512,0.000223,0.103,0.0591,0.489
The Weekend - Funk Wav Remix,0P6AWOA4LG1XOctzaVu5tt,75,2017-12-15,hit,171.80562,-4.933,101.925,0.105,4,0.993,11,0.314,1,0.429,0.495,0.775,0.573,0.0,0.126,0.0585,0.667
Ghostface Killers,5u6vkDnOyaf8LsteDAj2ub,75,2017-10-30,hit,268.93332999999996,-7.0329999999999995,82.994,0.013000000000000001,4,1.0,2,1.0,1,0.813,0.331,0.782,0.436,1.3e-05,0.342,0.155,0.243
Rx (Medicate),2UZtI2HUyLRzqBjodvcUmY,71,2017-10-27,hit,233.17333,-7.445,119.98899999999999,0.552,4,1.0,1,0.858,1,0.7559999999999999,0.0133,0.639,0.71,0.0,0.118,0.0275,0.378
Losing Sleep,6waqLPcT6ruMhmd36OhmFO,71,2017-10-20,hit,178.25333,-5.702999999999999,92.00299999999999,0.028999999999999998,4,1.0,1,0.5870000000000001,1,0.5820000000000001,0.0715,0.584,0.621,1.68e-06,0.389,0.0443,0.634
The Other Side,2cKovq3l6OJjhVVDbVKOsr,78,2017-12-08,hit,214.37332999999998,-8.45,153.99,0.287,4,0.9570000000000001,0,0.6709999999999999,1,0.569,0.00433,0.638,0.795,0.00139,0.153,0.302,0.31
Gucci Gang,43ZyHQITOjhciSUUNPVRHc,77,2017-10-06,hit,124.05551000000001,-6.71,119.889,0.5710000000000001,4,1.0,5,0.0,1,0.185,0.239,0.936,0.523,0.0,0.117,0.0597,0.699
Lo Que Siento,3oyf4dalm17kzTE8LJDbgR,74,2017-05-25,hit,312.0,-5.5760000000000005,86.882,0.069,5,0.92,10,0.614,1,0.593,0.503,0.326,0.685,0.0,0.427,0.179,0.409
T-Shirt,7KOlJ92bu51cltsD9KU5I7,74,2017-01-27,hit,242.40743999999998,-3.7439999999999998,139.023,0.711,4,0.993,10,0.233,0,0.336,0.242,0.865,0.687,0.0,0.158,0.217,0.486
Hometown Girl,5C6uh95eAL0RBTSGXKQwvk,71,2017-03-10,hit,215.08,-5.442,155.934,0.188,4,0.836,3,0.48,0,0.528,0.263,0.505,0.79,0.0884,0.123,0.035,0.445
Hangin' On,6CyJlVAEFlNdpggOLanytL,71,2017-10-20,hit,185.44,-4.774,156.034,0.375,4,0.787,8,0.672,1,0.622,0.0651,0.434,0.831,0.0,0.119,0.0453,0.596
Beamer Boy,7hf89cT5FEmLV5E9fjrjG7,75,2017-06-08,hit,203.37333,-4.511,123.994,0.7340000000000001,4,0.9570000000000001,8,0.439,1,0.485,0.0509,0.743,0.732,1.77e-05,0.227,0.104,0.339
Most People Are Good,79LAFAkR1ATb4iIQvZuCL0,71,2017-12-08,hit,221.8005,-6.151,150.013,0.171,4,0.6970000000000001,8,0.451,1,0.547,0.174,0.582,0.728,0.0,0.139,0.0292,0.537
A Través Del Vaso,0oCSitNlzsQfuIapF9tXRQ,78,2017-10-25,hit,188.66181,-2.9789999999999996,143.92700000000002,0.27899999999999997,3,0.488,5,0.059000000000000004,1,0.36,0.358,0.612,0.694,1.31e-05,0.347,0.0297,0.92
Honey,5QTdOvIF2ehBMZpSIIGzIo,74,2017-10-06,hit,199.20975,-7.102,96.792,0.145,4,0.635,3,0.77,1,0.6940000000000001,0.772,0.606,0.24,0.0,0.0819,0.0369,0.526
Poles 1469,4fC5jw1TI59GH1emfN1wtk,73,2017-05-14,hit,149.57592,-3.8710000000000004,81.543,0.242,4,1.0,4,0.408,0,0.40299999999999997,0.235,0.741,0.761,0.0,0.119,0.0512,0.217
I Don’t Wanna Live Forever (Fifty Shades Darker),55n9yjI6qqXh5F2mYvUc2y,72,2017-11-09,hit,247.16,-8.418,117.97,0.754,4,0.9940000000000001,0,0.45899999999999996,1,0.518,0.0586,0.731,0.445,1.96e-05,0.14,0.0533,0.106
Betrayed,6NWl2m8asvH83xjuXVNsuG,74,2017-10-19,hit,187.45333,-10.357999999999999,119.958,0.188,4,1.0,10,0.552,0,0.581,0.416,0.823,0.419,0.0,0.105,0.165,0.277
Bad Things (with Camila Cabello),1PSBzsahR2AKwLJgx8ehBj,75,2017-05-12,hit,239.29332999999997,-4.757,137.85299999999998,0.7390000000000001,4,0.996,2,0.49200000000000005,1,0.603,0.214,0.697,0.691,0.0,0.185,0.146,0.305
bellyache,1ni8ZTAY1GHXEFOGHl7fdg,76,2017-12-22,hit,179.17238,-8.597000000000001,99.939,0.735,4,1.0,4,0.604,0,0.578,0.46,0.695,0.573,0.0734,0.482,0.106,0.408
Boredom,5WNYg3usc6H8N3MBEp4zVk,73,2017-07-21,hit,320.72,-9.54,79.938,0.20800000000000002,4,0.8809999999999999,8,0.6579999999999999,1,0.628,0.79,0.559,0.578,0.000522,0.324,0.151,0.239
Look At Me!,6eYxmK9fdL4hwLnXG2zY3s,75,2017-05-16,hit,126.34558,-6.405,139.059,0.172,4,1.0,1,0.39799999999999996,1,0.423,0.259,0.763,0.726,0.0,0.0976,0.282,0.349
Thief,3BtA1koBtnClfirgg4BpjI,74,2017-01-27,hit,220.68,-3.7689999999999997,89.99600000000001,0.035,4,0.866,1,0.629,0,0.609,0.0239,0.665,0.75,0.0,0.111,0.0633,0.365
Good Old Days (feat. Kesha),2Za1AlJNvksouPPWbXpR2X,75,2017-09-22,hit,240.50667,-8.162,122.964,0.38799999999999996,4,0.848,8,0.589,1,0.623,0.446,0.712,0.51,2.46e-05,0.112,0.0633,0.268
Without You (feat. Sandro Cavazza),6Pgkp4qUoTmJIPn7ReaGxL,84,2017-08-10,hit,181.67293,-4.7989999999999995,134.004,0.7240000000000001,4,1.0,2,0.5,1,0.6729999999999999,0.0018,0.653,0.863,0.0,0.0406,0.0457,0.276
Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,80,2017-03-03,hit,221.10667,-10.517000000000001,89.749,0.0,4,0.815,6,0.9179999999999999,1,0.8190000000000001,0.914,0.589,0.242,0.0,0.0887,0.0442,0.257
Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,79,2017-12-01,hit,232.78667000000002,-3.1660000000000004,91.977,0.293,4,1.0,11,0.265,1,0.462,0.0256,0.744,0.859,6.27e-05,0.0881,0.0795,0.787
Falling for U,0sHFw13WH3LtSB3yP8UMYJ,73,2017-08-14,hit,124.0,-12.017999999999999,79.509,0.004,4,0.991,8,0.418,0,0.38,0.741,0.516,0.358,1.34e-06,0.0813,0.424,0.397
Again,2S2od3hT7ceytw7d1pTRuE,75,2017-09-22,hit,193.96195,-4.095,119.973,0.5379999999999999,4,0.7979999999999999,9,0.308,0,0.452,0.188,0.664,0.738,5.75e-05,0.135,0.0338,0.203
ELEMENT.,1EaKU4dMbesXXd3BrLCtYG,74,2017-04-14,hit,208.73333,-4.547,189.891,0.314,4,0.8270000000000001,4,0.451,0,0.385,0.204,0.748,0.705,0.0,0.246,0.485,0.483
Held Me Down,0jiW3PNiHJxOhWh9oPBJ7m,72,2017-07-21,hit,228.10667,-8.217,119.994,0.71,4,1.0,3,0.34600000000000003,0,0.29,0.482,0.826,0.422,0.0,0.108,0.11,0.218
BLEACH,0dWOFwdXrbBUYqD9DLsoyK,73,2017-12-15,hit,273.15107,-6.497999999999999,156.093,0.109,4,0.992,1,0.5489999999999999,0,0.605,0.462,0.595,0.657,0.000597,0.437,0.183,0.718
Hooked,3DV49ruvI5Sl6iisPZAc2c,70,2017-08-04,hit,149.29333,-6.422000000000001,132.054,0.51,4,1.0,9,0.374,1,0.524,0.0362,0.597,0.721,0.0,0.0832,0.0356,0.437
What About Us,0Qh38w01QRXK6KHIv0e3hb,78,2017-10-13,hit,269.6,-6.1770000000000005,113.617,0.442,4,1.0,1,0.42100000000000004,1,0.5760000000000001,0.0285,0.489,0.588,2.11e-06,0.0906,0.0507,0.187
Se Preparó,1m69ELEgE6k5ZWsap40ozt,79,2017-08-25,hit,188.08,-4.2330000000000005,171.077,0.8909999999999999,4,1.0,1,0.0,1,0.019,0.222,0.739,0.821,9.6e-06,0.311,0.0852,0.693
Heebiejeebies - Bonus,32xx0fAv3CIeGmNaWTHvEF,72,2017-07-28,hit,220.16,-7.626,107.045,0.659,4,0.971,1,0.308,1,0.34600000000000003,0.419,0.766,0.5,0.0,0.108,0.152,0.495
Everybody,7cGFbx7MP0H23iHZTZpqMM,73,2017-05-05,hit,162.34667,-5.9079999999999995,110.005,0.794,4,0.305,1,0.335,1,0.38,0.158,0.885,0.94,0.0,0.0675,0.0909,0.77
All the Pretty Girls,66pxmg3Jhjm09tHoWR1wVR,71,2017-04-28,hit,212.89333,-3.736,120.99600000000001,0.833,4,0.983,6,0.8190000000000001,1,0.733,0.00916,0.612,0.848,0.0,0.366,0.0368,0.719
Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,81,2017-11-30,hit,259.55025,-7.365,94.992,0.016,3,0.948,8,0.5820000000000001,1,0.65,0.779,0.587,0.299,0.0,0.123,0.0263,0.356
Monsun Thunderstorm,63qps2UseM4TTaciTdeK59,73,2017-01-09,hit,191.78063,-20.182000000000002,105.26299999999999,0.092,5,0.409,1,0.711,1,0.599,0.000325,0.145,0.275,0.985,0.418,0.0636,0.0326
Ice Tray,3wdfLVUhmX64lIyWIIEW8s,73,2017-12-08,hit,213.61333,-5.577999999999999,129.968,0.364,4,1.0,8,0.111,0,0.245,0.0247,0.889,0.494,0.0,0.12,0.139,0.24
Dive,51ChrwmUPDJvedPQnIU8Ls,80,2017-03-03,hit,238.44,-6.1579999999999995,134.94299999999998,0.434,3,0.9670000000000001,4,0.5720000000000001,1,0.613,0.355,0.761,0.386,0.0,0.0953,0.0399,0.526
Come Through and Chill,1m8WpLYXEiNVZchsWEcCSy,72,2017-12-01,hit,322.0,-8.617,81.628,0.027999999999999997,1,0.27399999999999997,6,0.44799999999999995,1,0.375,0.158,0.461,0.653,0.0,0.197,0.327,0.588
Focus,3tZs3nVjySLbL320lP4mvs,71,2017-10-20,hit,200.13333,-12.945,84.95299999999999,0.35,4,0.8029999999999999,1,0.444,0,0.47100000000000003,0.255,0.415,0.313,1.4e-05,0.117,0.0561,0.0875
That's On Me,5c0Vl3yklw5WX9YI36dPLd,70,2017-12-21,hit,219.55202000000003,-9.185,131.925,0.5720000000000001,4,1.0,4,0.44799999999999995,0,0.506,0.0288,0.803,0.648,0.0,0.0904,0.198,0.538
Awful Things,7Hr2XoaGpIMKbNXCZDZ3le,76,2017-08-15,hit,214.42667000000003,-4.923,170.033,0.141,4,0.982,1,0.512,0,0.451,0.0157,0.368,0.796,0.0,0.0694,0.0823,0.181
Buttercup,2mlGPkAx4kwF8Df0GlScsC,72,2017-03-25,hit,208.02603,-9.066,120.046,0.344,4,0.99,7,0.53,1,0.622,0.723,0.705,0.373,0.81,0.289,0.0384,0.551
Hold On,5vjLSffimiIP26QG5WcN2K,77,2017-02-03,hit,198.85333,-9.551,119.88600000000001,0.106,4,0.868,2,0.466,1,0.6709999999999999,0.497,0.608,0.445,0.0,0.0802,0.055,0.189
Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,80,2017-02-23,hit,216.40857000000003,-3.862,98.064,0.835,4,1.0,1,0.518,1,0.39899999999999997,0.075,0.696,0.817,0.0,0.187,0.109,0.782
911 / Mr. Lonely,4bEcoz1OcfMgUbp2ft8ieQ,73,2017-07-21,hit,255.65332999999998,-7.042000000000001,90.03399999999999,0.122,4,1.0,0,0.375,1,0.267,0.0456,0.48,0.61,0.0,0.313,0.305,0.297
The Long Way,5vuMtXS5kQ7F0o9V9rG1dG,70,2017-08-04,hit,208.72,-7.63,88.865,0.125,4,0.8170000000000001,10,0.812,1,0.653,0.265,0.488,0.637,0.0,0.106,0.0401,0.23
RIP Roach (feat. $ki Mask The Slump God),658I1uDnmLSiltFCf98AWE,73,2017-05-16,hit,169.97878,-6.443,105.00299999999999,0.138,4,1.0,8,0.077,1,0.22399999999999998,0.398,0.727,0.62,0.0,0.0926,0.306,0.555
Symphony (feat. Zara Larsson),1x5sYLZiu9r5E43kMlt9f8,81,2017-03-16,hit,212.45932000000002,-4.581,122.863,0.469,4,1.0,0,0.39299999999999996,0,0.5529999999999999,0.259,0.707,0.629,1.6e-05,0.138,0.0563,0.457
I'd Be Jealous Too,7rdK9NSJIRBZAiXC0vuBS9,70,2017-09-08,hit,185.70667,-5.355,100.934,0.247,4,1.0,0,0.377,1,0.45299999999999996,0.0896,0.716,0.718,0.0,0.473,0.0293,0.537
Clean White Noise - Loopable with no fade,2bRKxuH1o7pTmb1y4GfdEc,78,2017-01-08,hit,90.22821,-28.46,0.0,0.0,0,0.0,8,0.0,1,0.11599999999999999,0.791,0.0,0.00342,1.0,0.111,0.0,0.0
Florida Rain Storm,41ngfIhPv1DkwHozVjH5Yc,72,2017-01-09,hit,175.31374,-28.309,89.925,0.001,3,0.40299999999999997,5,0.325,0,0.392,0.0027,0.157,0.523,0.764,0.0936,0.0666,0.0384
Calm Rain & Thunder,5fkUSLLclp3LdXiMw3zTgR,73,2017-01-09,hit,200.6927,-25.388,129.874,0.062,5,0.045,1,0.325,1,0.36700000000000005,0.00238,0.16,0.56,0.714,0.413,0.0772,0.0271
Straightjacket,51LIqkda3pTeECZUhMnool,71,2017-09-15,hit,206.53333,-6.811,137.02700000000002,0.179,4,1.0,5,0.193,0,0.295,0.153,0.838,0.546,0.0,0.0656,0.295,0.745
Dile Que Tu Me Quieres,5u5MvmVtitax9R1Mxh3reC,75,2017-08-25,hit,226.52,-4.959,88.006,0.0,4,1.0,1,0.27399999999999997,1,0.456,0.0864,0.773,0.757,3.73e-06,0.0727,0.0526,0.858
What They Want,3pndPhlQWjuSoXhcIIdBjv,74,2017-05-05,hit,165.85333,-10.04,139.553,0.41700000000000004,4,1.0,1,0.742,0,0.735,0.484,0.71,0.404,0.0,0.0953,0.379,0.398
El Color de Tus Ojos,1l77YWrGUp3qX3NS1rz7lq,77,2017-04-21,hit,202.56,-8.965,123.95,0.706,4,0.961,8,0.8029999999999999,1,0.684,0.278,0.765,0.339,0.0,0.131,0.0365,0.864
4 AM,1nX9KhK3Fff27SnrIor2Yb,72,2017-06-16,hit,255.56,-7.21,75.012,0.58,4,1.0,1,0.271,1,0.516,0.118,0.796,0.5,0.0,0.155,0.425,0.227
More Than You Know,6h5PAsRni4IRlxWr6uDPTP,82,2017-07-28,hit,203.0,-4.973,123.07700000000001,0.752,4,1.0,5,0.0,0,0.266,0.0275,0.646,0.741,0.0,0.312,0.034,0.571
My Girl,3izNaTiYdotdPL0Bs76JqO,70,2017-08-04,hit,197.64,-7.251,94.969,0.364,4,0.983,1,0.35600000000000004,1,0.45299999999999996,0.0353,0.652,0.719,0.0,0.108,0.033,0.24
While We're Young,4mL59LVbKgOpEACxraGYdr,71,2017-09-22,hit,236.16,-6.013,127.63799999999999,0.415,4,1.0,2,0.331,1,0.47600000000000003,0.107,0.454,0.791,2.1e-06,0.108,0.335,0.791
It Takes Time,7022xokeCJFSeZxw2npVkn,70,2017-05-14,hit,282.66667,-16.441,90.01,0.293,4,1.0,10,0.635,1,0.615,0.371,0.845,0.304,0.0,0.112,0.195,0.413
Curse,5BYCMWNQqz4nqErN1ReRGL,73,2017-07-14,hit,118.36053999999999,-7.504,88.399,0.009000000000000001,5,0.126,11,0.37799999999999995,1,0.32,0.552,0.556,0.64,0.0,0.215,0.445,0.703
Sorry,44n97yHySt0Z9rqPaXgjCK,77,2017-06-02,hit,220.54054,-9.376,74.10300000000001,0.067,4,1.0,5,0.391,0,0.578,0.913,0.513,0.25,0.0,0.117,0.0367,0.351
Spice Girl,4HW5kSQ8M2IQWZhSxERvla,73,2017-07-28,hit,173.94666999999998,-7.912000000000001,78.1,0.015,4,1.0,0,0.5489999999999999,0,0.515,0.391,0.693,0.464,0.0,0.157,0.224,0.868
chateau,13JyykwyYQ3T5QxxL34ukQ,72,2017-04-21,hit,212.92698,-5.669,97.853,0.17600000000000002,4,0.878,11,0.634,0,0.6890000000000001,0.0465,0.663,0.648,0.0,0.37,0.0495,0.467
Adiós Amor,63bmZnBN1CiJ9sA4qTEe8y,76,2017-08-25,hit,199.32,-6.437,177.61,0.21100000000000002,4,0.797,2,0.6509999999999999,1,0.611,0.195,0.439,0.426,0.0,0.312,0.0377,0.687
Garden (Say It Like Dat),19woxaSpjOefa2JnAOoqW5,71,2017-06-09,hit,208.4,-7.26,111.331,0.424,4,0.9690000000000001,9,0.466,1,0.483,0.0705,0.727,0.456,0.0,0.124,0.285,0.548
Síguelo Bailando,5Y9fnynLlIvqtM710MHzfz,78,2017-08-25,hit,226.8,-7.11,98.015,0.327,4,1.0,9,0.218,0,0.29100000000000004,0.165,0.855,0.664,3.97e-05,0.0937,0.0607,0.626
Mi Gente,4ipnJyDU3Lq15qBAYNqlqK,75,2017-06-30,hit,189.44,-4.8180000000000005,104.959,0.636,4,1.0,11,0.19699999999999998,0,0.312,0.0179,0.774,0.687,1.17e-05,0.128,0.0584,0.308
Audi.,2INqEk4ko5AsGVLBsiKiQe,73,2017-09-29,hit,159.52181000000002,-10.051,122.993,0.289,4,0.988,7,0.024,1,0.342,0.0214,0.794,0.366,0.0,0.0964,0.135,0.278
In Case You Didn't Know,1DA7FEKgQeyRPtU44L5DOf,70,2017-02-09,hit,226.2,-7.306,147.986,0.46299999999999997,4,1.0,10,0.7559999999999999,1,0.599,0.386,0.607,0.536,0.0,0.102,0.0305,0.434
Save Me,2UwbhMie1EAYuTZ0QXeMwl,74,2017-08-25,hit,163.20195,-11.314,142.141,0.441,4,1.0,9,0.42100000000000004,0,0.544,0.307,0.731,0.204,0.0109,0.0989,0.0369,0.191
My Church,1LM5zQv5pBKPyO7rm7Uz6U,70,2017-03-17,hit,197.9307,-4.336,76.979,0.373,4,1.0,9,0.451,1,0.52,0.243,0.517,0.743,3.36e-06,0.107,0.0363,0.664
DEVASTATED,4ntsD33Pgsgk8rUyZLLiUV,72,2017-04-07,hit,207.05878,-6.164,123.00399999999999,0.726,4,1.0,10,0.285,0,0.449,0.0634,0.812,0.628,0.0,0.254,0.0682,0.485
"Sunrise, Sunburn, Sunset",53yTYusPQJ1AApL1hi0Dnc,70,2017-12-08,hit,216.09347000000002,-2.306,159.96,0.753,4,1.0,9,0.58,1,0.5670000000000001,0.185,0.472,0.884,0.0,0.178,0.0584,0.718
Hell If I Know,25gXwa9Wpa3CRu41GQ6iZc,70,2017-08-18,hit,169.22666999999998,-5.643,99.99700000000001,0.414,4,0.966,8,0.41200000000000003,1,0.599,0.0424,0.626,0.836,0.0,0.0565,0.0439,0.637
2nd Hand,4yORBk6ZyYsJpnJchyZevc,73,2017-05-23,hit,123.48058999999999,-6.837999999999999,139.974,0.578,4,0.975,7,0.741,1,0.636,0.0263,0.931,0.422,0.0,0.102,0.168,0.102
Rolex,0pSBuHjILhNEo55xK1zrRt,76,2017-03-15,hit,238.58667000000003,-2.512,144.946,0.935,4,0.903,1,0.49200000000000005,1,0.406,0.0837,0.804,0.886,0.0,0.266,0.04,0.789
Human,58zsLZPvfflaiIbNWoA22O,80,2017-02-10,hit,200.18667,-4.0969999999999995,75.09,0.076,4,1.0,11,0.315,1,0.349,0.393,0.602,0.707,0.0,0.165,0.302,0.554
Paris,15vzANxN8G9wWfwAJLLMCg,78,2017-01-13,hit,221.52,-6.763,99.999,0.187,4,1.0,2,0.419,1,0.5529999999999999,0.0243,0.646,0.644,0.0,0.0888,0.031,0.251
Big Fan Dulled,4GVIKZW6a4q0we4Ebc1FdP,72,2017-05-07,hit,160.84703000000002,-47.731,0.0,0.0,0,0.0,2,0.0,1,0.0,0.96,0.0,0.0354,0.00868,0.0923,0.0,0.0
Bellyache - Marian Hill Remix,61X077SWMs5aAGQHhf4pd0,75,2017-05-05,hit,220.8,-8.966000000000001,100.038,0.424,4,1.0,4,0.5329999999999999,0,0.525,0.233,0.824,0.375,0.0718,0.335,0.124,0.178
talk is overrated,7cflqPPi3zWfLFRRBTWeh6,72,2017-10-27,hit,189.8,-8.326,138.05700000000002,0.7240000000000001,4,1.0,4,0.618,0,0.631,0.425,0.759,0.358,0.0,0.288,0.0707,0.679
Jump Out The Window,1jQsKN68yE94tMYml0wHMd,71,2017-02-03,hit,213.69332999999997,-6.729,136.972,0.813,4,0.857,1,0.271,1,0.552,0.147,0.745,0.714,0.0,0.132,0.0768,0.554
Ocean Eyes - Astronomyy Remix,6NOq79ynBpBi6BSJMdgReN,74,2017-01-13,hit,296.26667000000003,-8.627,144.936,0.622,4,1.0,4,0.44799999999999995,0,0.46799999999999997,0.647,0.583,0.473,0.0084,0.0956,0.0354,0.0608
From Now On,3IkWmgGsXbsafrunwPojXO,77,2017-12-08,hit,349.56,-10.383,108.027,0.552,4,0.762,4,0.36700000000000005,1,0.449,0.00483,0.516,0.518,0.00895,0.585,0.04,0.0834
Sign of the Times,5Ohxk2dO5COHF1krpoPigN,78,2017-05-12,hit,340.70667000000003,-4.63,119.97200000000001,0.39799999999999996,4,0.941,5,0.16,1,0.35,0.0275,0.516,0.595,0.0,0.109,0.0313,0.222
Cheryl,18gNzobZV5YD8BhL8o3BTi,72,2017-06-21,hit,169.01959,-8.998,76.5,0.062,4,1.0,0,0.9259999999999999,0,0.623,0.0477,0.801,0.698,1.46e-06,0.184,0.33,0.502
Come Alive,5xNUR50KxswPRAvx7S163g,76,2017-12-08,hit,225.93332999999998,-9.411,118.03399999999999,0.7070000000000001,4,1.0,7,0.588,1,0.575,0.00558,0.702,0.77,0.000802,0.211,0.128,0.235
Scared to Be Lonely,3ebXMykcMXOcLeJ9xZ17XH,81,2017-01-27,hit,220.88313,-7.7860000000000005,137.972,0.439,4,0.9159999999999999,1,0.353,0,0.506,0.0895,0.584,0.54,0.0,0.261,0.0576,0.195
Tequilawine,7hCr1IIEbIZGG3fR7Gaptc,71,2017-11-17,hit,206.12,-7.489,140.06,0.28300000000000003,4,1.0,6,0.521,0,0.6559999999999999,0.505,0.705,0.595,0.0,0.0813,0.313,0.326
Look What You Made Me Do,1JbR9RDP3ogVNEWFgNXAjh,77,2017-11-08,hit,211.85332999999997,-6.471,128.07,0.8140000000000001,4,0.9790000000000001,9,0.6990000000000001,0,0.625,0.204,0.766,0.709,1.41e-05,0.126,0.123,0.506
Feel Good (feat. Daya),0Ev562zA4pmUsBqjxsxxdx,72,2017-03-03,hit,248.15605,-4.761,138.064,0.5720000000000001,4,1.0,2,0.374,1,0.501,0.22,0.625,0.707,0.0,0.213,0.0337,0.479
Call Me,1xpXnpIpuvzpx9jz15baJF,71,2017-07-21,hit,215.06667000000002,-8.639,170.074,0.182,4,0.698,9,0.456,0,0.51,0.411,0.673,0.395,0.00546,0.122,0.123,0.137
Always Been You,7cWyFwAaxdK2HSRuiRkMjy,70,2017-09-15,hit,235.72,-5.2170000000000005,80.01899999999999,0.064,4,0.915,3,0.461,1,0.632,0.334,0.731,0.588,0.0,0.278,0.0749,0.449
Ride Slow,6HK4YGOpZr1ost68QP3ul0,72,2017-05-05,hit,185.4,-10.252,99.955,0.478,4,1.0,4,0.895,0,0.746,0.632,0.737,0.429,0.0,0.104,0.0785,0.147
