name,id,popularity,release_date,hit_miss,duration,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence
What The Hell Happened To Us,2lTkTb68hFcTlfdBVzGLek,56,16/2/2018,miss,217.72,-6.576,95.997,0.572,4,0.991,11,0.632,1,0.595,0.316,0.695,0.679,0,0.068,0.0651,0.79
Witness,4CSi3MOjMoBP8iSjAYMvNp,54,23/3/2018,miss,216.78667,-4.77,91.954,0.147,4,0.994,2,0.362,0,0.481,0.0265,0.55,0.81,0,0.127,0.0486,0.411
All For Love,5VGBgPVFO3e0lWz4WHYntQ,73,23/3/2018,hit,180.48499,-1.431,125.115,0.555,4,1,7,0.502,1,0.638,0.145,0.689,0.901,1.03E-05,0.459,0.0678,0.651
Replay,07w6jp4Fq8GGqhLoDYoVkb,73,4/10/2018,hit,217.10358,-5.858,109.984,0.749,4,0.989,11,0.522,0,0.557,0.203,0.726,0.8,0.000175,0.107,0.0588,0.765
Estamos Clear,1sNl87MiEoEVXffVgzh44o,61,20/4/2018,miss,275.18667,-4.065,149.992,0.518,4,1,9,0.627,1,0.365,0.173,0.853,0.66,0,0.506,0.156,0.689
Drown,0gcMICm9fTZQZj9l3BZaKc,54,16/3/2018,miss,198.85714,-5.283,140.104,0.427,4,0.972,0,0,0,0.316,0.444,0.594,0.639,0,0.124,0.0466,0.558
Live It Up - Official Song 2018 FIFA World Cup Russia,4DnHUy01jEA4b5ydC3HgsT,70,25/5/2018,hit,207.97728,-0.928,143.97,0.762,4,1,2,0.411,0,0.38,0.00573,0.582,0.944,1.27E-06,0.547,0.185,0.8
Souk Eye,4fjzDf54eBNOlW45mNe14U,59,29/6/2018,miss,274.76,-7.996,124.122,0.871,4,1,2,0.632,0,0.614,0.43,0.64,0.853,0.711,0.156,0.031,0.829
When We’re 80,2aslQ7Sf7MdDbRPbac0Cy4,54,21/9/2018,miss,176.98667,-4.806,95.007,0.883,4,1,1,0.543,0,0.635,0.0371,0.725,0.687,5.27E-06,0.101,0.0247,0.655
LLC,3tCgn1QGWOZN5eE0XuVdrf,58,10/8/2018,miss,221.85333,-5.441,153.983,0.116,4,0.993,10,0.469,0,0.463,0.0528,0.836,0.757,0.0308,0.0607,0.124,0.814
SUMMER,7zmleW3XZx0uUsL2CkFuDe,53,15/6/2018,miss,285.2,-6.374,135.414,0.575,4,0.952,10,0.388,1,0.318,0.12,0.592,0.569,1.75E-05,0.251,0.0634,0.562
Baby,21vwWfS6qvxh8TN3lgHvZr,57,17/8/2018,miss,194,-5.568,139.984,0.355,4,1,6,0.27,0,0.357,0.00475,0.66,0.592,0,0.273,0.0376,0.206
Rare,3vO4yolddOhdDHWL5GB0Fn,57,7/8/2018,miss,330,-16.493,170.432,0.047,5,0.873,5,0.513,0,0.524,0.796,0.268,0.471,0.896,0.0975,0.137,0.133
My Way,0ChBY4SDZOrsfRCRiXAVXz,54,1/6/2018,miss,144.66032,-3.076,140.011,0.612,4,1,11,0.251,0,0.337,0.0761,0.846,0.809,0,0.082,0.336,0.512
Wanderlust,223EftuwZfEBE6v2TnMrOl,60,12/10/2018,miss,238.0488,-5.003,122.936,0.571,4,0.968,9,0.15,1,0.36,0.0141,0.571,0.487,0.152,0.243,0.0429,0.192
Let The Sun In,6qMiZK4mGuCRkVwRFds4Sm,55,6/4/2018,miss,223.05333,-5.802,189.891,0.32,4,0.991,0,0.573,1,0.548,0.00141,0.32,0.663,6.70E-05,0.0968,0.0291,0.673
Replay,07w6jp4Fq8GGqhLoDYoVkb,73,4/10/2018,hit,217.10358,-5.858,109.984,0.749,4,0.989,11,0.522,0,0.557,0.203,0.726,0.8,0.000175,0.107,0.0588,0.765
Come Alive (with Years & Years and Jess Glynne),3I8DC6lBij99XC6HNBGr1Q,61,16/11/2018,miss,215.32,-5.053,118.002,0.714,4,1,1,0.614,0,0.667,0.0464,0.666,0.795,0,0.357,0.0664,0.752
I Revel in You,2e4bpRLZAQm572Oej0Uhzl,56,6/4/2018,miss,213.57098,-13.009,166.012,0.238,4,1,4,0.401,0,0.465,0.83,0.762,0.336,0.864,0.109,0.0699,0.566
1 Night (feat. Quavo),5ly7TR6gFj3IcdLXgGuQQL,55,9/11/2018,miss,192.26127,-7.258,150.058,0.816,4,1,1,0.531,1,0.523,0.066,0.853,0.563,0,0.102,0.34,0.346
My Way,0ChBY4SDZOrsfRCRiXAVXz,54,1/6/2018,miss,144.66032,-3.076,140.011,0.612,4,1,11,0.251,0,0.337,0.0761,0.846,0.809,0,0.082,0.336,0.512
Good At,2Nzh0LjKLJ4rzxvwkKy8SP,54,21/12/2018,miss,230.64694,-7.402,100.489,0.805,4,1,7,0.386,0,0.434,0.0152,0.808,0.641,0,0.459,0.0676,0.381
Hong Kong Skyline,4Dj3FMZMMBXCxNkJ25o2Ta,60,8/6/2018,miss,234,-27.129,70.005,0.076,4,0.114,5,1,0,0.872,0.905,0.166,0.171,0.966,0.13,0.0355,0.0377
Replay,07w6jp4Fq8GGqhLoDYoVkb,73,4/10/2018,hit,217.10358,-5.858,109.984,0.749,4,0.989,11,0.522,0,0.557,0.203,0.726,0.8,0.000175,0.107,0.0588,0.765
Famous,1rO0GXOh1xltnCEe1pd212,56,7/9/2018,miss,164.86113,-4.662,144.072,0.661,4,1,7,0.342,1,0.562,0.0232,0.653,0.733,0,0.496,0.0372,0.347
Suicide Forest,7CS7aBcrABHsODxUncQ4ZU,57,18/2/2018,miss,180.00444,-6.015,140.102,0.441,4,1,0,0.71,0,0.597,0.519,0.719,0.714,0,0.125,0.0375,0.0621
Hellevator,67LJNZyfDA1uaPCtlpyuKN,62,8/1/2018,miss,240,-2.33,78.169,0.137,4,0.835,10,0.123,1,0.127,0.00816,0.515,0.816,0,0.351,0.165,0.288
Until Morning,6RFjZfWqQHSPYlxqQXbQY1,60,1/6/2018,miss,196.62499,-9.55,85.968,0.081,4,0.532,1,0.602,0,0.534,0.125,0.549,0.414,0,0.112,0.0556,0.491
Young and Foolish,2ncnr8AuzqAabOGEIoA863,60,18/5/2018,miss,330.61542,-7.419,103.335,0.12,4,0.851,5,0.49,1,0.551,0.965,0.456,0.276,0.0525,0.0775,0.0316,0.157
Prime,5OjUZbKIAahpP0wDVkzfbH,53,23/11/2018,miss,140.81333,-8.662,128.053,0.604,4,1,8,0.242,1,0.39,0.011,0.946,0.552,0,0.0656,0.432,0.383
Grateful,1e6aAbWR0MXCNcr4yQovNr,63,28/2/2018,miss,182.4,-6.504,75.002,0.151,4,0.972,6,0.402,1,0.533,0.107,0.782,0.757,0,0.0779,0.0898,0.943
Confidence,7to68V64Cu6zk0UDo5tyw3,71,9/3/2018,hit,253.07692,-9.607,140.835,0.645,4,0.955,11,0.499,0,0.601,0.0637,0.59,0.562,0,0.105,0.0505,0.561
GO,741wqAxJIPwjHWLjyG2so6,61,14/3/2018,miss,207.17333,-3.645,131.985,0.703,4,1,8,0,0,0.177,0.308,0.76,0.928,0,0.072,0.215,0.673
Watching Me (with Rae Sremmurd & Kodak Black),3ddFdBlBbu15hcJmEK0tLd,58,16/11/2018,miss,257.25197,-3.423,139.972,0.722,4,1,2,0.439,1,0.575,0.0219,0.772,0.879,0,0.148,0.0395,0.431
Feel Like,6Ri9UCon5eF07GqlNDk98L,57,6/3/2018,miss,174.4,-8.478,149.73,0.048,4,1,5,0.256,0,0.513,0.156,0.464,0.542,0,0.083,0.104,0.324
Parted Ways,1AAQejvxF7QiXbXfmCCdnJ,55,6/3/2018,miss,205.71429,-7.634,132.937,0.285,4,0.64,2,0.214,1,0.436,0.131,0.856,0.323,0.000122,0.0876,0.0745,0.0731
Problems (feat. Quando Rondo & Lil Durk),5jCRRHKQQFPBqM1hFta6Gp,54,12/10/2018,miss,184.50472,-3.978,147.126,0.528,4,1,8,0,1,0.215,0.0469,0.791,0.75,0,0.109,0.0689,0.729
Taming the Mind,0du1EJ1blYRGo6rz1xiTDu,59,17/12/2018,miss,259.22757,-24.343,69.269,0.041,3,0.283,0,0.379,1,0.534,0.744,0.169,0.163,0.717,0.128,0.0334,0.249
Lindo Pero Bruto,5RLBZePs33aN2F8uCzcSeo,72,9/11/2018,hit,177.34667,-4.403,169.705,0.363,4,1,4,0.707,0,0.574,0.204,0.708,0.78,0,0.17,0.189,0.601
Electric Feel,6SSxl29fafHgQWESWdjXQQ,54,28/2/2018,miss,192.72925,-5.164,103.043,0.947,3,0.077,5,0.312,0,0.646,0.0412,0.662,0.876,0.0623,0.15,0.0413,0.512
7 rings,0nox76VxGYPIIIP7yr5I6o,56,7/2/2018,miss,178.62667,-10.747,139.961,0.046,4,1,1,0.68,0,0.713,0.559,0.78,0.321,0,0.0881,0.371,0.316
Mad Love,4dSoDnmR9opAQ8KxUc9SbC,71,29/6/2018,hit,199.9449,-3.476,98.019,0.367,4,1,2,0.39,1,0.446,0.006,0.793,0.824,3.29E-06,0.169,0.177,0.611
Six Shooter,23r3roWhwTm85xVIHkxloH,57,16/3/2018,miss,206.12902,-8.538,124.022,0.803,4,1,2,0.726,1,0.518,0.0167,0.686,0.77,0.899,0.084,0.0516,0.511
On God,6xHe6QmjNQTQHV2DI5K2QJ,53,21/9/2018,miss,197.85333,-6.41,145.01,0.842,4,1,1,0.281,1,0.35,0.0189,0.885,0.578,0,0.089,0.372,0.453
Leave It In My Dreams,31u6rUeIEXGrYVoh10U7eu,57,30/3/2018,miss,239.44181,-4.696,118.551,0.828,4,1,4,0,0,0.153,0.0226,0.6,0.746,0.0119,0.109,0.0355,0.614
Como Mirarte,0CXEPVeQDLgDBfvcsQpXq1,71,18/5/2018,hit,228.08,-7.321,172.983,0.089,1,0.319,0,0.591,1,0.707,0.709,0.347,0.354,0,0.31,0.0343,0.207
Hunger,6HJcuxVgYjxcYDnPG0ystc,62,3/5/2018,miss,214.66667,-5.62,116.016,0.835,4,0.985,2,0.177,0,0.285,0.53,0.729,0.675,0,0.0985,0.0415,0.332
Start Again (feat. Fiora),41Umx93nsocrD8ckKBSuno,56,24/8/2018,miss,334.70726,-5.433,149.882,0.234,4,0.989,5,0.69,1,0.613,0.119,0.379,0.754,1.83E-05,0.222,0.0352,0.0895
Mama Look At Me Now,5UaEBgRvUPFf5CEDhaTdp7,60,13/7/2018,miss,178.13188,-5.48,126.061,0.678,4,0.994,10,0.511,1,0.531,0.0259,0.59,0.678,2.20E-05,0.0707,0.0384,0.4
Out at Night (feat. KYLE & Big Boi),7DKSHIR389td3F1MrTOerW,62,30/11/2018,miss,234.54667,-7.138,105.005,0.807,4,1,5,0.444,0,0.448,0.0906,0.736,0.71,6.10E-05,0.216,0.0429,0.334
Gbona,2Q20eWqSnV519ybPThUDWs,64,27/9/2018,miss,187.81497,-5.868,93.88,0.704,4,1,4,0.732,0,0.589,0.564,0.806,0.813,0.000141,0.105,0.158,0.943
Seeming,5nrQNMtKNb3amHXUZrzKNf,56,31/8/2018,miss,155.86667,-18.487,69.246,0.14,3,0.75,10,0.403,1,0.597,0.443,0.175,0.224,0.814,0.0976,0.0416,0.0386
Love Is a Drug,2MXxEGl4WdiOqUjhzDjCmh,57,24/10/2018,miss,97.88082,-12.39,110.062,0.704,4,1,7,0.59,1,0.741,0.797,0.841,0.403,0,0.0871,0.375,0.373
Never Say Die,3P6zjYxB5sqnNGyd3QRBDz,54,25/5/2018,miss,263.64522,-5.885,111.033,0.731,4,0.961,1,0.482,0,0.552,0.00856,0.534,0.619,8.55E-05,0.115,0.0325,0.0579
Licked Up,6TnLsNSHu6E7OFAcB8XQhR,53,23/3/2018,miss,194.67465,-15.511,100.055,0.384,4,1,1,0.686,1,0.611,0.000853,0.886,0.354,0,0.0731,0.552,0.232
By Myself,0sM8ktJMFE7yCY4sWucgyQ,55,7/12/2018,miss,174.87678,-7.692,145.019,0.604,4,1,2,0.036,1,0.519,0.0914,0.753,0.509,0,0.0946,0.333,0.2
Dímelo,68NhevkESo24f9nTL8fDFP,73,8/5/2018,hit,212.44444,-5.541,135.107,0.37,4,1,2,0.615,1,0.485,0.0563,0.832,0.71,0,0.086,0.231,0.373
La vie en rose (feat. Cécile McLorin Salvant),1QELw50Dl95LusF6uOkDqk,61,16/11/2018,miss,229.96304,-8.948,63.378,0.071,4,0.454,0,0.482,1,0.532,0.807,0.459,0.267,0,0.119,0.0294,0.342
Edge of Town,0nJdcCGiQ1mKKTq8yaUCiH,54,4/5/2018,miss,225.4,-4.158,104.996,0.434,4,0.957,1,0.243,1,0.598,0.0109,0.324,0.788,0.0008,0.0998,0.0365,0.236
Drippin',5ZbwJYmRtJe5Uy9nFkki8W,60,3/9/2018,miss,197.77333,-5.944,144.951,0.817,4,1,8,0.452,1,0.528,0.197,0.715,0.89,0,0.164,0.175,0.884
Dr. Psiquiatra,5XcLKl8fG16ELgk5CpvZLn,52,8/6/2018,miss,202.22667,-3.828,152.107,0.67,4,1,4,0.441,0,0.527,0.0992,0.833,0.574,0,0.0853,0.221,0.795
big fat mouth,0ZiGRciYMWrDvCPNM0T21o,55,19/9/2018,miss,218.77333,-5.15,128.023,0.787,4,1,2,0.235,1,0.56,0.0678,0.605,0.827,7.62E-06,0.182,0.0454,0.858
Road Run (feat. Shoreline Mafia),0rhwoI1WTSuXNQSdXOUnkt,53,20/4/2018,miss,200.49397,-8.494,101.009,0.274,4,0.966,1,0.842,1,0.691,0.0148,0.843,0.564,3.72E-06,0.139,0.201,0.322
Game Over,5Zpe48RJ5Vs1YuFRodYdeS,64,20/4/2018,miss,155.64454,-3.203,128.018,0.793,4,1,1,0.804,1,0.611,0.00401,0.606,0.941,0.136,0.398,0.0895,0.396
YourWorthIt.org,3DxtnHDCabvJ1axKuAp3WK,58,6/7/2018,miss,182.74109,-7.429,100.551,0.364,4,1,5,0.445,1,0.387,0.0802,0.636,0.681,0,0.0775,0.466,0.669
Leave It In My Dreams,31u6rUeIEXGrYVoh10U7eu,57,30/3/2018,miss,239.44181,-4.696,118.551,0.828,4,1,4,0,0,0.153,0.0226,0.6,0.746,0.0119,0.109,0.0355,0.614
Reflection,10qFh6PlEkDZBdgkyXmL3R,57,28/11/2018,miss,230.11687,-7.939,140.021,0.729,4,1,4,0.193,0,0.47,0.517,0.684,0.56,2.17E-05,0.12,0.056,0.149
Blue Shades,12iqqPRu2loZsYRwhYF4J4,60,17/10/2018,miss,91.42857,-11.721,84.018,0.897,4,0.984,6,0.467,1,0.427,0.305,0.672,0.391,0.683,0.0831,0.0382,0.726
Rise - Retrovision Remix,749MvEtNXKsgfq5trXJUbk,61,14/8/2018,miss,190.18281,-4.31,125.088,0.82,4,0.995,1,0.553,1,0.603,0.15,0.721,0.745,0,0.334,0.127,0.541
Over Did It,7vIwwIRqEyiDFmL1L0Cd5t,53,11/5/2018,miss,191.2,-4.553,120.034,0.772,4,0.995,0,0.494,1,0.59,0.296,0.689,0.787,0,0.13,0.0349,0.457
Your Eye,77JhyZwbfGojU8eBEsArDA,55,12/9/2018,miss,240.71324,-2.794,127.947,0.045,4,0.722,1,0.277,1,0.484,0.0616,0.387,0.758,2.26E-05,0.118,0.0578,0.132
Como Mirarte,0CXEPVeQDLgDBfvcsQpXq1,71,18/5/2018,hit,228.08,-7.321,172.983,0.089,1,0.319,0,0.591,1,0.707,0.709,0.347,0.354,0,0.31,0.0343,0.207
Earthquake,56ukonUvIPo36jIAFWKsKL,53,26/10/2018,miss,194.09846,-7.233,92.061,0.236,4,1,8,0.226,1,0.469,0.414,0.627,0.553,0,0.104,0.0293,0.412
Juice (feat. YG),4oFoKp8CBMOrJeAocLwrII,58,18/9/2018,miss,158.37864,-8.985,146.964,0.526,4,1,10,0.021,0,0.256,0.006,0.84,0.552,0,0.115,0.157,0.456
Alone - CID Remix,2GoLbyGzBYqDBq65hWs5ml,58,4/5/2018,miss,226.56186,-4.115,124.967,0.788,4,0.991,2,0.127,0,0.262,0.0223,0.711,0.798,1.71E-05,0.185,0.0577,0.641
Más Fuerte,2fKwgxMdLZ1IZPUXEG1Si7,70,23/2/2018,hit,184.62667,-4.413,92.002,0.217,4,1,11,0.662,0,0.606,0.101,0.83,0.801,9.98E-05,0.136,0.0761,0.492
Hold Out Your Hand,0xpKRzMR9x53jKSdugItan,54,16/2/2018,miss,262.86667,-3.658,125.358,0.6,4,0.903,6,0.693,1,0.637,0.00879,0.433,0.815,0,0.138,0.0771,0.461
Somebody Special,4WH2PelEpTVSuglBbz65gN,59,11/1/2018,miss,198.65823,-7.217,172.095,0.176,4,0.909,5,0.411,0,0.544,0.43,0.559,0.379,0,0.0649,0.0955,0.791
Soul Plane,467eMlMa6dmZezv8LRLJmU,55,2/11/2018,miss,198.07773,-5.862,154.985,0.754,4,0.97,0,0.358,1,0.367,0.0346,0.874,0.671,0,0.105,0.347,0.18
Halo,0BBuP5Ynwl0hMKbQGEjfnk,56,7/9/2018,miss,223.72,-3.327,104.973,0.639,4,0.987,9,0.653,0,0.619,0.00078,0.421,0.823,3.21E-05,0.204,0.0446,0.155
Main Chick,4TEW1Ft6bXJlvJDmfnRX90,55,4/5/2018,miss,180,-4.897,83.951,0.178,4,1,4,0.544,0,0.549,0.227,0.73,0.665,0,0.089,0.0862,0.497
Green Gucci Suit,5UoyJTgMKccFYaqVArGSRz,56,22/6/2018,miss,267.53211,-2.066,97.043,0.481,4,1,6,0.137,0,0.304,0.0404,0.774,0.837,0,0.304,0.213,0.457
Closer To You (feat. Sinéad Harnett),34awK00Tgp6KW6jgxiY5mR,58,16/11/2018,miss,196.11764,-5.118,98.011,0.711,4,0.997,4,0.428,0,0.457,0.106,0.796,0.603,0,0.125,0.0379,0.57
For Everybody,7y8cu5pr3tN6rqI75BwL22,52,12/2/2018,miss,244.4,-4.616,133.461,0.542,4,0.996,10,0.378,0,0.475,0.0645,0.75,0.703,0,0.0737,0.285,0.27
Worry No More,79tkvg65mPG8wUlurzj3Wv,53,2/3/2018,miss,202.5634,-5.794,166.028,0.246,4,1,7,0.283,0,0.394,0.0185,0.592,0.731,0,0.726,0.0404,0.392
Arrows,4QcDhDJkTBRjv4hNXtftcf,58,30/3/2018,miss,149.57333,-19.674,179.054,0.129,3,0.879,10,0.577,1,0.61,0.923,0.329,0.145,0.00804,0.11,0.0378,0.181
Sandpaper,3cMBzDRp3OkdhFYPqmxyUc,54,19/1/2018,miss,188.27274,-6.403,82.374,0.275,4,0.963,11,0.129,1,0.366,0.0717,0.483,0.645,1.10E-06,0.258,0.0834,0.328
No Masters,2MhppPQbaj2EqJUjIWZurg,57,11/5/2018,miss,233.09542,-4.797,95.959,0.219,4,0.697,5,0.686,0,0.516,4.05E-05,0.495,0.949,0.00167,0.328,0.054,0.501
Mad Love,4dSoDnmR9opAQ8KxUc9SbC,71,29/6/2018,hit,199.9449,-3.476,98.019,0.367,4,1,2,0.39,1,0.446,0.006,0.793,0.824,3.29E-06,0.169,0.177,0.611
American Dream,4XDJk6nseYWm8voJtY1WBI,55,13/4/2018,miss,206.76454,-4.255,187.993,0.084,4,1,0,1,1,0.779,0.13,0.659,0.806,5.80E-06,0.127,0.289,0.814
Perdón,4iCJFRTRsFlj4UWoEd7bS9,73,27/9/2018,hit,206.49723,-4.528,179.984,0.241,4,1,11,0.398,0,0.459,0.291,0.673,0.855,0,0.124,0.0846,0.96
Me Provoca,0hVAJoHf3Gl943qZsY5pZb,67,3/8/2018,miss,174.04,-4.859,172.006,0.942,4,1,6,0.271,1,0.501,0.0709,0.757,0.906,0,0.199,0.0739,0.894
Leave It In My Dreams,31u6rUeIEXGrYVoh10U7eu,57,30/3/2018,miss,239.44181,-4.696,118.551,0.828,4,1,4,0,0,0.153,0.0226,0.6,0.746,0.0119,0.109,0.0355,0.614
take care,4IWBM3QbriYkFLVrIBAHwx,57,19/1/2018,miss,195.87211,-7.921,170.85,0.036,3,0.426,11,0.698,0,0.718,0.566,0.267,0.493,0.00269,0.476,0.117,0.305
love; not wrong (brave),4z3eCIpMNMqy02VbRaWTRz,57,19/1/2018,miss,217.26989,-8.383,73.44,0.055,1,0.55,11,0.312,0,0.478,0.727,0.321,0.419,0,0.311,0.108,0.297
Treat You Better - Single Edit,5lzHDkFLN01bKatvKQC0lO,58,9/11/2018,miss,218.3058,-5.812,121.915,0.738,4,1,8,0.44,1,0.51,0.217,0.625,0.576,2.85E-06,0.0897,0.036,0.297
Back To You,5cA5uzhbAQ3P8ZRnyeCnGV,57,30/7/2018,miss,207.2059,-4.291,101.965,0.875,4,1,11,0.595,1,0.575,0.000165,0.606,0.905,0.00225,0.447,0.0469,0.508
18 Months (feat. Ty Dolla $ign),40b7f9uWyQq8fqo8rBHFvf,57,9/11/2018,miss,192.70667,-6.881,98.006,0.498,4,1,6,0.493,1,0.669,0.0566,0.694,0.504,0,0.178,0.131,0.605
Sensima,2tsuHoDRjMTPkibpOkRuq4,63,17/10/2018,miss,187.79429,-3.973,109.945,0.897,4,1,7,0.445,1,0.65,0.0899,0.874,0.807,0,0.0698,0.177,0.884
Not Afraid of Dying,6q46qmoqw0G9E1U4pGcgT4,56,11/10/2018,miss,132.42671,-9.782,144.999,0.343,4,1,5,0,0,0.206,0.0452,0.661,0.579,4.74E-05,0.107,0.05,0.555
Skrt Skrt,3V0assD4Gg4BrXFzDrcWVj,58,2/3/2018,miss,173.93333,-8.139,190.981,0.044,4,1,0,0.445,0,0.568,0.0189,0.336,0.614,1.08E-06,0.135,0.375,0.253
London,38o5lj4mbLK34vQkJUlMrg,58,14/12/2018,miss,160.22535,-8.715,119.901,0.646,4,0.563,11,0.701,1,0.743,0.544,0.684,0.512,0,0.097,0.0525,0.466
Great Is Thy Faithfulness (Beginning to End) [feat. Mike Weaver],1W5mifA8dmXAkeich4GPFK,55,20/4/2018,miss,250.42667,-7.43,99.947,0.173,3,1,0,0.799,1,0.703,0.0672,0.478,0.347,0,0.0838,0.0261,0.28
Quicker (feat. Offset),2suNLhuM7H4QWpWAekOnG3,54,2/11/2018,miss,293.23274,-7.043,130.129,0.816,4,0.967,8,0.443,0,0.37,0.0563,0.892,0.538,0,0.303,0.304,0.325
Your Song,46xkXPGjR9Ig9BcaTUNus3,64,23/11/2018,miss,180.16,-5.845,117.991,0.864,4,1,1,0.47,1,0.619,0.133,0.853,0.571,0,0.0564,0.0543,0.958
Good as Gold,5bdPZNRLtytNqjUmSr4S0P,58,8/6/2018,miss,205.74667,-6.155,169.935,0.019,4,1,2,0.542,1,0.689,0.301,0.473,0.587,0,0.104,0.0383,0.246
Either,6QpqGSRmUnH81iYd1bfYL9,60,27/4/2018,miss,187.31016,-8.49,99.976,0.212,4,1,4,0.564,0,0.524,0.286,0.715,0.586,0.00495,0.117,0.155,0.612
Love Me,4Ojj5Ld695R3riZ3LiUhVQ,55,15/1/2018,miss,197.34349,-10.588,82.534,0.169,4,0.946,9,0.6,1,0.56,0.515,0.439,0.539,0.000306,0.301,0.376,0.461
.suede,3c8xULQwLwLKMEAp9T8l2o,58,20/10/2018,miss,80.71315,-18.106,80.023,0.173,4,0.933,1,0.548,0,0.576,0.807,0.76,0.116,0.969,0.182,0.088,0.749
Thoughts,4FDKLTV6X8XzMmHdI1fh8y,51,14/2/2018,miss,167.97134,-4.643,140.146,0.355,4,0.894,11,0.076,0,0.27,0.489,0.743,0.664,0,0.423,0.278,0.424
Mountain Man,3QnxeNu890sL0Lcfy0iFzQ,53,10/8/2018,miss,238.42667,-9.784,122.658,0.633,4,1,3,0.551,1,0.614,0.153,0.42,0.697,0.00106,0.355,0.0526,0.454
Mixed Signals,46YgxHQSY7n35YcF64rKrD,55,14/12/2018,miss,227.4,-2.065,99.937,0.705,4,0.788,2,0.752,1,0.646,0.00052,0.627,0.723,0.712,0.792,0.0512,0.231
The Message,5JJdBQbd2nokSTbDKk0dZm,58,30/10/2018,miss,240,-16.978,167.882,0.646,4,0.992,9,0.679,0,0.751,0.989,0.336,0.197,0.957,0.105,0.0471,0.14
The 1975,7dvM0LbJ4pu1tDJnCH1Ahg,58,30/11/2018,miss,94.82227,-13.173,138.404,0.118,4,0.247,5,0.484,1,0.489,0.713,0.416,0.129,0,0.0918,0.103,0.278
Aurburn Leaves,5LFDQDlGm8jKUBHjAl4MXE,54,6/9/2018,miss,75.78127,-12.037,75.51,0.086,4,0.955,0,0,1,0.378,0.969,0.559,0.37,0.291,0.108,0.245,0.362
Divine Structure,5S7nfUHhiA3kfmyMPvhV6V,59,27/3/2018,miss,227.87497,-22.608,57.178,0.043,4,0.652,5,0.674,1,0.717,0.987,0.267,0.0213,0.919,0.102,0.0497,0.0502
Broken Pieces,03qwETfTGsaQuX6jztUNNi,59,10/8/2018,miss,165.46662,-23.65,67.316,0.157,4,0.743,8,0.573,1,0.612,0.969,0.262,0.0311,0.876,0.104,0.0458,0.126
light strands,4eO45qgSrPSozyPfwdLXpT,57,21/11/2018,miss,106,-13.512,81.985,0.95,4,1,0,0.001,1,0.203,0.908,0.837,0.0798,0.909,0.085,0.106,0.608
Psycho,1EvLLF8zOiXYfoPRAVP0Qq,62,30/3/2018,miss,215.38794,-10.09,105.921,0.045,4,1,5,0.617,1,0.6,0.9,0.716,0.22,0,0.11,0.0317,0.352
Salu,3PfQ4B87xkt17ssBwcuzxM,54,17/8/2018,miss,78.20834,-23.787,82.709,0.504,4,1,11,0.439,1,0.601,0.137,0.721,0.259,0.924,0.118,0.0451,0.443
Supplies,6jT85s2dZ55HBqjXYi2rfI,59,2/2/2018,miss,225.6,-6.624,119.993,0.761,4,1,11,0.335,0,0.269,0.00695,0.793,0.554,0,0.127,0.0451,0.225
Can't Cheat Death,3ocLv1zQYgIT09uIWjmTSz,58,11/5/2018,miss,190.78667,-7.312,117.924,0.713,4,0.889,7,0.587,0,0.923,0.408,0.616,0.754,3.45E-06,0.127,0.0689,0.376
We Outta Here! (feat. Young Nudy),3UbBCQJ0SI9QDgtTY4lEHY,54,19/10/2018,miss,232.32,-5.31,125.004,1,4,1,1,1,1,0.835,0.0072,0.972,0.322,0.000125,0.118,0.273,0.207
Come Here,4BTMGOsnbzI76XYTxAn5K8,56,15/8/2018,miss,242.01102,-8.605,140.02,0.631,4,0.895,11,0.284,0,0.459,0.826,0.551,0.517,0.00659,0.391,0.0499,0.199
The Space Between Us,5zIsoqu053UuhfjlxSlyMP,61,19/1/2018,miss,172.8288,-21.456,99.615,0.53,4,0.721,1,0,1,0,0.746,0.185,0.124,0.86,0.101,0.0381,0.0411
Treat You Better - Single Edit,5lzHDkFLN01bKatvKQC0lO,58,9/11/2018,miss,218.3058,-5.812,121.915,0.738,4,1,8,0.44,1,0.51,0.217,0.625,0.576,2.85E-06,0.0897,0.036,0.297
Como Mirarte,0CXEPVeQDLgDBfvcsQpXq1,71,18/5/2018,hit,228.08,-7.321,172.983,0.089,1,0.319,0,0.591,1,0.707,0.709,0.347,0.354,0,0.31,0.0343,0.207
Whatever You Do,1PnLCvelHE8KgGmVva5rcY,54,16/2/2018,miss,247.13333,-7.747,148.654,0.115,4,0.568,7,0.744,1,0.778,0.681,0.406,0.341,0.000568,0.0789,0.0349,0.286
If You Come Back (Aerocity Rework),7CgMevmCBwaGAEjXtvaj0e,57,3/8/2018,miss,271.01478,-12.345,144.989,0.021,4,0.966,4,0.739,0,0.651,0.383,0.215,0.311,0.785,0.187,0.033,0.0332
We Don't,62Gh2iS4yDmq76nEJuUJhV,51,21/12/2018,miss,121.0083,-4.315,140.012,0.875,4,1,4,0.599,1,0.506,0.00161,0.58,0.908,4.54E-05,0.466,0.171,0.671
Cold,2FpWhUMOPGUVR95DkfKjGH,61,11/4/2018,miss,186.24,-8.851,125.06,0.593,4,1,8,0.346,1,0.518,0.0664,0.786,0.643,1.26E-06,0.0985,0.0877,0.702
